"","SRR11092499","SRR11092502","SRR11092506","SRR11092509","SRR11092512","t.0n7bM2TOMPOOA100365","t.1qGgM2TOMPOOM080340","t.9JUZM2TOMPOOB100355","t.a50wM2TOMPOOB051350","t.abKIM2TOMPOOA051320","t.aFJgM2TOMPOOM090325","t.AYtCM2TOMPOOA100360","t.cSObM2TOMPOOM080315","t.cuu6M2TOMPOOB051315","t.dSz8M2TOMPOOA051340","t.DYZgM2TOMPOOB100370","t.FvY2M2TOMPOOB051329","t.IGpcM2TOMPOOB051290","t.iYASM2TOMPOOA050195","t.nG3jM2TOMPOOA051345","t.Nm8MM2TOMPOOA051300","t.OeS0M2TOMPOOA051355","t.s9OmM2TOMPOOB051285","t.TECcM2TOMPOOA051310","t.vcXtM2TOMPOOB050180","t.wQqUM2TOMPOOA080335","t.XR8LM2TOMPOOB051125","nodos","degrees","closeness","betweenness"
"746691",1.80428814337307e-06,3.69177494078547e-06,2.56009830777502e-06,4.5011185279542e-06,4.38290360789668e-06,2.80391847607031e-05,8.68885459679444e-05,3.24937490150332e-06,5.54155473355827e-05,3.14947337655671e-06,0.00010953900347705,9.85092917247598e-06,4.86508832081338e-05,4.22976178827561e-06,0.000135354786524338,3.13457733638515e-05,1.42710998210855e-05,4.9763709035307e-05,1.35708204851866e-05,1.49672466751925e-05,5.05540095730911e-05,5.97558551511041e-06,0.000128343715315563,4.28247325348387e-05,2.53497726970381e-05,8.79203732377974e-05,0.000130374128999383,"v_5831",1,1.16821065174472e-05,0
"90964",4.69114917276997e-06,2.15353538212486e-06,2.24008601930314e-06,4.5011185279542e-06,4.38290360789668e-06,2.47404571417968e-06,7.72444684556461e-05,4.87406235225499e-06,2.20402745084704e-06,3.14947337655671e-06,0.000117673087893663,3.61200736324119e-06,1.612429272041e-05,2.81984119218374e-07,7.20961921349566e-06,5.27602125926213e-06,2.7540718952972e-06,5.94193540720083e-06,3.97194745907901e-06,3.88039728616101e-06,4.92409184153485e-06,1.40602012120245e-06,4.1317896278652e-06,3.2942101949876e-06,3.68330030640725e-06,1.77105787817146e-05,4.17674555146765e-06,"v_5864",1,1.0861655099004e-05,0
"1912064",7.21715257349226e-07,9.22943735196367e-07,3.20012288471877e-07,6.00149137060559e-07,7.30483934649446e-07,2.0617047618164e-06,2.02066385971964e-06,0,1.88916638644032e-06,2.20463136358969e-06,2.16908917776337e-06,1.4776393758714e-06,5.56010093807243e-07,2.25587295374699e-06,1.16284180862833e-06,1.24141676688521e-06,2.7540718952972e-06,7.42741925900104e-07,9.92986864769753e-07,5.54342469451572e-07,1.96963673661394e-06,1.58177263635276e-06,2.0658948139326e-06,1.31768407799504e-06,1.29998834343785e-06,2.21382234771432e-06,3.28172864758172e-06,"v_5872",1,9.38077503963377e-06,0
"1295",1.08257288602384e-06,9.22943735196367e-07,1.28004915388751e-06,3.0007456853028e-07,1.46096786929889e-06,1.85553428563476e-06,2.02066385971964e-06,4.87406235225499e-06,1.88916638644032e-06,2.20463136358969e-06,4.33817835552673e-06,1.3134572229968e-06,1.39002523451811e-06,2.25587295374699e-06,1.16284180862833e-06,1.86212515032781e-06,2.50370172299745e-06,1.73306449376691e-06,2.31696935112942e-06,1.66302740835472e-06,6.56545578871313e-07,1.40602012120245e-06,1.80765796219103e-06,9.88263058496279e-07,1.08332361953154e-06,9.48781006163281e-07,1.49169483980987e-06,"v_5898",1,1.04211173522025e-05,0
"1372",1.1186586488913e-05,1.13829727340885e-05,1.34405161158188e-05,1.41035047209231e-05,9.4962911504428e-06,1.93800247610742e-05,3.15958348974343e-05,2.76196866627782e-05,1.54281921559293e-05,1.63772615580949e-05,2.22331640720745e-05,1.36271186885918e-05,1.77923230018318e-05,1.91749201068494e-05,1.23261231714603e-05,1.6448772161229e-05,1.2768878787287e-05,1.4112096592102e-05,1.95287416738051e-05,1.5521589144644e-05,1.67419122612185e-05,1.3181438636273e-05,1.67853953632024e-05,1.81181560724318e-05,1.4733201225629e-05,1.17016324093471e-05,1.79003380777185e-05,"v_5941",1,1.37132826856093e-05,0
"1215089",7.21715257349226e-07,3.38412702905335e-06,3.20012288471877e-07,1.5003728426514e-06,2.19145180394834e-06,2.68021619036132e-06,7.2560202235387e-06,3.24937490150332e-06,2.51888851525376e-06,2.51957870124536e-06,3.25363376664505e-06,3.28364305749199e-06,3.33606056284346e-06,4.22976178827561e-06,3.02338870243367e-06,4.03460449237693e-06,4.75703327369516e-06,4.45645155540062e-06,4.63393870225885e-06,2.21736987780629e-06,4.26754626266353e-06,2.10903018180367e-06,4.1317896278652e-06,3.62363121448636e-06,2.3833119629694e-06,3.1626033538776e-06,4.47508451942962e-06,"v_5954",1,1.25289732506421e-05,0
"298596",2.52600340072229e-06,4.61471867598183e-06,2.8801105962469e-06,3.30082025383308e-06,1.82620983662362e-06,3.91723904745117e-06,1.56142207341972e-05,9.74812470450997e-06,6.2972212881344e-06,2.83452603890104e-06,1.0303173594376e-05,3.61200736324119e-06,7.22813121949416e-06,2.81984119218374e-06,3.72109378761066e-06,3.41389610893432e-06,2.50370172299745e-06,5.94193540720083e-06,3.64095183748909e-06,2.21736987780629e-06,2.95445510492091e-06,2.46053521210429e-06,4.90650018308993e-06,3.95305223398511e-06,4.7666239259388e-06,7.59024804930625e-06,4.7734234873916e-06,"v_5966",1,1.12306551964242e-05,0
"1589",3.24771865807152e-06,6.15295823464245e-06,5.44020890402191e-06,4.20104395942392e-06,9.4962911504428e-06,1.07208647614453e-05,6.88862679449876e-06,9.74812470450997e-06,9.13097086779488e-06,5.98399941545774e-06,5.42272294440841e-06,8.37328979660458e-06,8.89616150091589e-06,7.89555533811447e-06,7.674755936947e-06,9.00027155991776e-06,1.10162875811888e-05,6.68467733310094e-06,1.02608642692874e-05,5.54342469451572e-06,7.22200136758444e-06,1.05451509090184e-05,6.1976844417978e-06,6.58842038997519e-06,6.28327699328296e-06,4.74390503081641e-06,9.84518594274517e-06,"v_6048",1,1.32867411609954e-05,0
"2292255",3.24771865807152e-06,5.23001449944608e-06,2.8801105962469e-06,2.40059654824224e-06,4.38290360789668e-06,5.56660285690429e-06,2.93914743231947e-06,3.24937490150332e-06,5.03777703050752e-06,2.51957870124536e-06,4.33817835552673e-06,6.40310396210939e-06,7.50613626639778e-06,6.20365062280422e-06,5.34907231969033e-06,4.96566706754083e-06,8.01184551359185e-06,6.43709669113424e-06,6.95090805338827e-06,3.88039728616101e-06,5.58063742040616e-06,4.92107042420857e-06,6.1976844417978e-06,6.58842038997519e-06,6.06661226937665e-06,4.74390503081641e-06,2.3867117436958e-06,"v_6062",1,1.27591706539075e-05,0
"47715",6.13457968746842e-06,6.15295823464245e-06,5.12019661555004e-06,6.30156593913588e-06,7.30483934649446e-06,8.65915999962889e-06,6.24568829367888e-06,9.74812470450997e-06,8.50124873898144e-06,1.03932621426371e-05,2.71136147220421e-06,5.91055750348559e-06,4.72608579736156e-06,7.61357121889609e-06,6.74448249004433e-06,4.96566706754083e-06,1.12666577534885e-05,4.20887091343392e-06,1.12538511340572e-05,6.0977671639673e-06,1.11612748408123e-05,1.03693983938681e-05,5.1647370348315e-06,7.57668344847147e-06,9.7499125757839e-06,3.1626033538776e-06,6.26511832720147e-06,"v_6065",1,1.4879181049875e-05,0
"1296540",1.08257288602384e-06,1.53823955866061e-06,0,1.20029827412112e-06,1.46096786929889e-06,1.44319333327148e-06,8.26635215339851e-07,1.62468745075166e-06,1.5743053220336e-06,1.25978935062268e-06,5.42272294440841e-07,8.20910764372998e-07,8.34015140710865e-07,2.25587295374699e-06,9.30273446902666e-07,1.55177095860651e-06,2.00296137839796e-06,4.95161283933403e-07,1.65497810794959e-06,2.21736987780629e-06,1.96963673661394e-06,1.58177263635276e-06,1.80765796219103e-06,2.63536815599008e-06,3.68330030640725e-06,1.5813016769388e-06,1.49169483980987e-06,"v_6146",1,1.24049470929006e-05,0
"1307",8.2997254595161e-06,9.53708526369579e-06,5.12019661555004e-06,8.10201335031755e-06,5.11338754254612e-06,8.65915999962889e-06,1.30424667309177e-05,6.49874980300665e-06,9.76069299660832e-06,6.29894675311341e-06,1.0303173594376e-05,1.10002042425982e-05,8.89616150091589e-06,1.38172218417003e-05,1.13958497245577e-05,1.17934592854095e-05,1.55229506825842e-05,8.17016118490115e-06,1.1915842377237e-05,8.86947951122516e-06,8.20681973589141e-06,1.05451509090184e-05,1.05877109214046e-05,1.15297356824566e-05,8.66658895625236e-06,7.90650838469401e-06,7.45847419904937e-06,"v_6157",1,1.35464643727987e-05,0
"1308",2.16514577204768e-06,2.46118329385698e-06,1.60006144235939e-06,9.00223705590839e-07,1.46096786929889e-06,4.12340952363281e-06,1.56142207341972e-06,1.62468745075166e-06,1.88916638644032e-06,2.20463136358969e-06,1.08454458888168e-06,2.2985501402444e-06,8.34015140710865e-07,1.97388883452862e-06,1.395410170354e-06,1.86212515032781e-06,2.7540718952972e-06,2.97096770360042e-06,2.64796497271934e-06,1.66302740835472e-06,6.56545578871313e-07,2.63628772725459e-06,2.58236851741575e-06,2.63536815599008e-06,1.73331779125047e-06,1.5813016769388e-06,2.08837277573382e-06,"v_6181",1,1.24251385402947e-05,0
"81852",7.21715257349226e-07,3.07647911732122e-07,3.20012288471877e-07,6.00149137060559e-07,1.09572590197417e-06,1.64936380945312e-06,3.85763100491931e-06,0,7.24180448135456e-06,2.20463136358969e-06,5.96499523884926e-06,2.1343679873698e-06,3.33606056284346e-06,4.79373002671236e-06,3.95366214933633e-06,2.79318772549172e-06,2.7540718952972e-06,5.44677412326743e-06,4.30294308066893e-06,2.21736987780629e-06,2.95445510492091e-06,1.40602012120245e-06,3.35707907264048e-06,4.28247325348387e-06,2.3833119629694e-06,1.5813016769388e-06,4.17674555146765e-06,"v_6226",1,1.04985774427565e-05,0
"37734",2.16514577204768e-06,3.69177494078547e-06,3.52013517319065e-06,1.20029827412112e-06,1.82620983662362e-06,4.12340952363281e-06,1.1205499585718e-05,6.49874980300665e-06,3.46347170847392e-06,3.77936805186805e-06,5.42272294440841e-06,5.58219319773639e-06,6.39411607878329e-06,5.07571414593073e-06,4.883935596239e-06,3.41389610893432e-06,5.25777361829465e-06,1.98064513573361e-06,5.6269255670286e-06,2.21736987780629e-06,2.13377313133177e-05,4.56956539390796e-06,2.2466606101517e-05,1.15297356824566e-05,2.81664141078202e-06,2.53008268310208e-06,9.5468469747832e-06,"v_6236",1,1.35016539526092e-05,0
"2036206",2.16514577204768e-06,3.38412702905335e-06,1.60006144235939e-06,3.0007456853028e-07,3.28717770592251e-06,3.50489809508789e-06,2.57175400327954e-06,0,1.88916638644032e-06,2.20463136358969e-06,1.08454458888168e-06,2.95527875174279e-06,1.66803028142173e-06,5.63968238436748e-07,4.186230511062e-06,4.65531287581953e-06,3.25481223989669e-06,3.21854834556712e-06,1.98597372953951e-06,1.66302740835472e-06,1.31309115774263e-06,2.46053521210429e-06,4.1317896278652e-06,9.88263058496279e-07,1.94998251515678e-06,1.89756201232656e-06,2.08837277573382e-06,"v_6284",1,1.13792828775931e-05,0
"1491",0.0012337722324385,0.00193387477314812,0.000641304626097642,0.000400599548987923,0.000869275882232841,1.95861952372558e-05,2.16762123133561e-05,9.74812470450997e-06,2.73929126033846e-05,1.44875775321608e-05,9.2186290054943e-06,1.26420257713442e-05,2.39084340337114e-05,1.49451583185738e-05,1.76751954911507e-05,1.27245218605734e-05,1.70251717163827e-05,1.1636290172435e-05,2.05217285385749e-05,7.20645210287044e-06,1.44440027351689e-05,2.14418068483374e-05,1.42030268457866e-05,1.74593140334343e-05,1.21332245387533e-05,2.21382234771432e-05,1.31269145903269e-05,"v_6288",1,9.6850424204858e-06,0
"169679",5.4128644301192e-06,5.5376624111782e-06,3.20012288471877e-06,2.70067111677252e-06,2.92193573859778e-06,7.42213714253905e-06,3.76578264765932e-06,1.62468745075166e-06,3.77833277288064e-06,2.83452603890104e-06,1.08454458888168e-06,4.26873597473959e-06,2.78005046903621e-06,2.53785707296536e-06,3.72109378761066e-06,3.41389610893432e-06,2.50370172299745e-06,3.46612898753382e-06,6.95090805338827e-06,1.10868493890314e-06,2.29790952604959e-06,2.8120402424049e-06,2.58236851741575e-06,3.2942101949876e-06,2.16664723906309e-06,5.06016536620417e-06,4.47508451942962e-06,"v_6313",1,1.09512232516372e-05,0
"84022",2.88686102939691e-06,1.53823955866061e-06,2.8801105962469e-06,1.80044741118168e-06,4.01766164057195e-06,4.53575047599609e-06,5.60274979285899e-06,1.62468745075166e-06,3.46347170847392e-06,4.40926272717939e-06,1.08454458888168e-06,2.95527875174279e-06,3.33606056284346e-06,1.69190471531024e-06,2.093115255531e-06,4.34495868409823e-06,4.50666310139541e-06,3.46612898753382e-06,4.30294308066893e-06,3.32605481670943e-06,1.31309115774263e-06,5.27257545450919e-07,2.84060536915733e-06,3.2942101949876e-06,4.11662975421987e-06,1.26504134155104e-06,2.98338967961975e-06,"v_6325",1,1.21160719694675e-05,0
"94869",2.88686102939691e-06,3.69177494078547e-06,3.20012288471877e-06,4.5011185279542e-06,3.65241967324723e-06,2.68021619036132e-06,4.77611457751914e-06,4.87406235225499e-06,1.25944425762688e-06,2.83452603890104e-06,2.71136147220421e-06,2.1343679873698e-06,3.8920706566507e-06,1.69190471531024e-06,2.093115255531e-06,2.79318772549172e-06,2.25333155069771e-06,2.97096770360042e-06,4.63393870225885e-06,1.10868493890314e-06,1.64136394717828e-06,2.63628772725459e-06,3.0988422208989e-06,6.58842038997519e-07,8.66658895625236e-07,4.42764469542865e-06,8.95016903885925e-07,"v_6326",1,1.36621353917617e-05,0
"461876",3.24771865807152e-06,2.46118329385698e-06,2.56009830777502e-06,1.80044741118168e-06,3.65241967324723e-06,5.77277333308593e-06,2.55338433182754e-05,6.49874980300665e-06,1.88916638644032e-06,3.77936805186805e-06,2.22331640720745e-05,8.70165410235378e-06,5.00409084426519e-06,3.38380943062049e-06,7.44218757522133e-06,4.65531287581953e-06,5.25777361829465e-06,8.17016118490115e-06,6.95090805338827e-06,4.43473975561258e-06,4.26754626266353e-06,5.6240804848098e-06,1.13624214766293e-05,4.28247325348387e-06,6.28327699328296e-06,2.21382234771432e-06,5.07176245535357e-06,"v_6337",1,1.17203066032207e-05,0
"1490",4.33029154409536e-06,4.61471867598183e-06,3.84014746166253e-06,3.60089482236336e-06,3.28717770592251e-06,2.26787523799804e-06,3.30654086135941e-06,0,1.5743053220336e-06,2.51957870124536e-06,4.88045064996757e-06,3.28364305749199e-06,3.05805551593984e-06,1.40992059609187e-06,2.55825197898233e-06,9.31062575163906e-07,1.00148068919898e-06,1.98064513573361e-06,1.98597372953951e-06,1.66302740835472e-06,6.56545578871313e-07,1.40602012120245e-06,1.29118425870788e-06,3.2942101949876e-06,1.29998834343785e-06,2.84634301848984e-06,5.9667793592395e-07,"v_6343",1,1.3501471660411e-05,0
"410072",3.60857628674613e-06,3.38412702905335e-06,3.52013517319065e-06,2.70067111677252e-06,3.28717770592251e-06,4.94809142835937e-06,3.12284414683944e-06,0,5.03777703050752e-06,2.20463136358969e-06,3.25363376664505e-06,3.28364305749199e-06,2.50204542213259e-06,1.69190471531024e-06,3.72109378761066e-06,2.17247934204911e-06,4.25629292909567e-06,1.98064513573361e-06,4.30294308066893e-06,2.77171234725786e-06,1.96963673661394e-06,3.16354527270551e-06,3.35707907264048e-06,2.63536815599008e-06,2.81664141078202e-06,2.53008268310208e-06,2.08837277573382e-06,"v_6432",1,1.27416128333524e-05,0
"116085",2.88686102939691e-06,4.61471867598183e-06,3.20012288471877e-06,2.10052197971196e-06,3.65241967324723e-06,4.74192095217773e-06,4.31687279121922e-06,4.87406235225499e-06,1.88916638644032e-06,4.40926272717939e-06,2.71136147220421e-06,4.76128243336339e-06,6.39411607878329e-06,4.51174590749398e-06,5.34907231969033e-06,5.58637545098343e-06,8.51258585819134e-06,4.70403219736733e-06,8.60588616133786e-06,3.88039728616101e-06,4.26754626266353e-06,6.50284306056133e-06,5.1647370348315e-06,7.90610446797023e-06,5.84994754547034e-06,6.32520670775521e-06,4.17674555146765e-06,"v_6433",1,1.28872622300119e-05,0
"2184575",6.49543731614304e-06,3.69177494078547e-06,5.12019661555004e-06,3.90096939089364e-06,1.24182268890406e-05,6.59745523781249e-06,4.86796293477912e-06,1.62468745075166e-06,3.46347170847392e-06,4.40926272717939e-06,1.62681688332252e-06,3.61200736324119e-06,8.34015140710865e-07,6.76761886124097e-06,2.790820340708e-06,5.58637545098343e-06,9.01332620279083e-06,5.44677412326743e-06,5.6269255670286e-06,3.32605481670943e-06,5.58063742040616e-06,4.92107042420857e-06,6.1976844417978e-06,6.58842038997519e-06,4.33329447812618e-06,3.79512402465313e-06,5.9667793592395e-06,"v_6490",1,1.44260592333992e-05,0
"1496",1.19083017462622e-05,1.10753248223564e-05,5.12019661555004e-06,8.10201335031755e-06,8.40056524846863e-06,7.62830761872069e-06,1.35017085172176e-05,4.87406235225499e-06,5.66749915932096e-06,6.61389409076908e-06,1.40990796554619e-05,8.86583625522838e-06,1.00081816885304e-05,4.22976178827561e-06,5.81420904314166e-06,8.68991736819645e-06,6.75999465209312e-06,4.95161283933403e-06,6.61991243179835e-06,3.32605481670943e-06,6.56545578871313e-06,9.31488330296623e-06,3.87355277612363e-06,6.25899937047643e-06,5.84994754547034e-06,5.06016536620417e-06,5.07176245535357e-06,"v_6495",1,1.29819550824354e-05,0
"1731",7.21715257349226e-06,3.07647911732122e-06,3.52013517319065e-06,3.0007456853028e-06,7.67008131381919e-06,5.15426190454101e-06,4.86796293477912e-06,6.49874980300665e-06,4.7229159661008e-06,8.18863077904744e-06,5.96499523884926e-06,4.26873597473959e-06,6.11611103187967e-06,5.3576982651491e-06,4.65136723451333e-06,6.82779221786864e-06,9.01332620279083e-06,4.95161283933403e-06,9.26787740451769e-06,9.42382198067673e-06,6.56545578871313e-06,5.7998329999601e-06,6.1976844417978e-06,4.94131529248139e-06,9.09991840406498e-06,4.42764469542865e-06,6.26511832720147e-06,"v_6502",1,1.40032487537109e-05,0
"1517",2.52600340072229e-06,3.69177494078547e-06,2.56009830777502e-06,5.70141680207532e-06,1.82620983662362e-06,4.53575047599609e-06,3.12284414683944e-06,4.87406235225499e-06,3.46347170847392e-06,4.09431538952372e-06,1.62681688332252e-06,2.95527875174279e-06,3.8920706566507e-06,2.53785707296536e-06,5.581640681416e-06,5.27602125926213e-06,5.75851396289414e-06,3.21854834556712e-06,7.94389491815802e-06,2.77171234725786e-06,6.89372857814878e-06,3.86655533330674e-06,5.93944759005623e-06,6.91784140947395e-06,3.46663558250094e-06,3.1626033538776e-06,2.98338967961975e-06,"v_6551",1,1.31905239276104e-05,0
"39950",2.52600340072229e-06,1.84588747039273e-06,9.60036865415632e-07,9.00223705590839e-07,2.55669377127306e-06,2.0617047618164e-06,7.34786858079868e-07,1.62468745075166e-06,3.1486106440672e-06,2.83452603890104e-06,1.62681688332252e-06,1.3134572229968e-06,1.11202018761449e-06,3.10182531140211e-06,4.65136723451333e-07,3.41389610893432e-06,1.25185086149873e-06,1.23790320983351e-06,1.98597372953951e-06,1.10868493890314e-06,1.96963673661394e-06,1.75752515150306e-06,4.39002647960678e-06,1.6471050974938e-06,1.73331779125047e-06,6.32520670775521e-07,1.49169483980987e-06,"v_6604",1,1.04772382000105e-05,0
"33033",4.69114917276997e-06,4.92236658771396e-06,1.60006144235939e-06,1.5003728426514e-06,2.92193573859778e-06,1.64936380945312e-06,3.49023757587937e-06,1.62468745075166e-06,1.5743053220336e-06,9.44842012967012e-07,4.33817835552673e-06,1.4776393758714e-06,3.33606056284346e-06,2.81984119218374e-06,1.86054689380533e-06,9.31062575163906e-07,3.25481223989669e-06,3.46612898753382e-06,2.64796497271934e-06,1.10868493890314e-06,1.31309115774263e-06,1.23026760605214e-06,2.84060536915733e-06,3.2942101949876e-06,1.08332361953154e-06,2.21382234771432e-06,1.49169483980987e-06,"v_6622",1,1.1522330276075e-05,0
"1547",3.60857628674613e-06,3.38412702905335e-06,1.92007373083126e-06,1.80044741118168e-06,5.11338754254612e-06,7.42213714253905e-06,7.99080708161856e-06,1.13728121552616e-05,7.871526610168e-06,5.03915740249073e-06,5.42272294440841e-06,8.04492549085538e-06,1.05641917823376e-05,6.4856347420226e-06,1.34889649800887e-05,3.41389610893432e-06,1.05155472365893e-05,1.28741933822685e-05,8.93688178292777e-06,5.54342469451572e-06,1.08330020513767e-05,8.26036821206439e-06,9.81300036617986e-06,9.88263058496279e-06,9.09991840406498e-06,8.53902905546953e-06,1.07402028466311e-05,"v_6635",1,1.28753154452284e-05,0
"120961",1.91254543197545e-05,5.7837807405639e-05,7.0402703463813e-06,2.82070094418463e-05,2.95845993533026e-05,2.92762076177929e-05,8.72559393969843e-06,2.92443741135299e-05,2.77077736677914e-05,9.07048332448331e-05,9.76090129993514e-06,2.56124158484375e-05,2.47424491744223e-05,6.4856347420226e-05,3.44201175353986e-05,3.25871901307367e-05,3.22977522266671e-05,5.00112896772737e-05,4.76633695089481e-05,2.66084385336755e-05,2.39639136288029e-05,4.35866237572759e-05,2.22083692497755e-05,3.39303650083722e-05,2.92497377273517e-05,4.14301039357966e-05,4.41541672583723e-05,"v_6698",1,1.52485513876182e-05,0
